Year,Quarter,NamedCost,COICOP,CDID,Source,Websource,ExpenditureValue,GroupTotal
2008,Q3,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2228000000.0,0
2008,Q4,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2053000000.0,0
2009,Q1,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2035000000.0,0
2009,Q2,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2359000000.0,0
2009,Q3,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2231000000.0,0
2009,Q4,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2207000000.0,0
2010,Q1,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2075000000.0,0
2010,Q2,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2392000000.0,0
2010,Q3,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2243000000.0,0
2010,Q4,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2146000000.0,0
2011,Q1,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2143000000.0,0
2011,Q2,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2282000000.0,0
2011,Q3,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2315000000.0,0
2011,Q4,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2350000000.0,0
2012,Q1,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2300000000.0,0
2012,Q2,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2463000000.0,0
2012,Q3,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2436000000.0,0
2012,Q4,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2518000000.0,0
2013,Q1,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2383000000.0,0
2013,Q2,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2354000000.0,0
2013,Q3,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2410000000.0,0
2013,Q4,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2429000000.0,0
2014,Q1,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2312000000.0,0
2014,Q2,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2332000000.0,0
2014,Q3,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2320000000.0,0
2014,Q4,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2402000000.0,0
2015,Q1,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2221000000.0,0
2015,Q2,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2314000000.0,0
2015,Q3,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2388000000.0,0
2015,Q4,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2414000000.0,0
2016,Q1,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2339000000.0,0
2016,Q2,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2349000000.0,0
2016,Q3,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2418000000.0,0
2016,Q4,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2449000000.0,0
2017,Q1,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2314000000.0,0
2017,Q2,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2444000000.0,0
2017,Q3,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2577000000.0,0
2017,Q4,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2555000000.0,0
2018,Q1,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2440000000.0,0
2018,Q2,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2582000000.0,0
2018,Q3,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2689000000.0,0
2018,Q4,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2661000000.0,0
2019,Q1,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2562000000.0,0
2019,Q2,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2743000000.0,0
2019,Q3,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2872000000.0,0
2019,Q4,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2784000000.0,0
2020,Q1,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2728000000.0,0
2020,Q2,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,3129000000.0,0
2020,Q3,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,3025000000.0,0
2020,Q4,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2937000000.0,0
2021,Q1,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2966000000.0,0
2021,Q2,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,3200000000.0,0
2021,Q3,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,3153000000.0,0
2021,Q4,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,3205000000.0,0
2022,Q1,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,2999000000.0,0
2022,Q2,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,3224000000.0,0
2022,Q3,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,3429000000.0,0
2022,Q4,Non_alcoholicbeverages,01.2,ADFK,01CN,https://www.ons.gov.uk/search?q=ADFK,3437000000.0,0
1997,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,282000000.0,0
1997,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,318000000.0,0
1997,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,274000000.0,0
1997,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,336000000.0,0
1998,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,312000000.0,0
1998,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,315000000.0,0
1998,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,313000000.0,0
1998,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,340000000.0,0
1999,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,371000000.0,0
1999,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,342000000.0,0
1999,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,304000000.0,0
1999,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,304000000.0,0
2000,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,350000000.0,0
2000,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,335000000.0,0
2000,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,310000000.0,0
2000,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,338000000.0,0
2001,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,379000000.0,0
2001,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,329000000.0,0
2001,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,323000000.0,0
2001,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,348000000.0,0
2002,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,350000000.0,0
2002,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,342000000.0,0
2002,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,296000000.0,0
2002,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,355000000.0,0
2003,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,326000000.0,0
2003,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,319000000.0,0
2003,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,290000000.0,0
2003,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,339000000.0,0
2004,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,355000000.0,0
2004,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,310000000.0,0
2004,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,305000000.0,0
2004,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,352000000.0,0
2005,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,346000000.0,0
2005,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,307000000.0,0
2005,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,301000000.0,0
2005,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,384000000.0,0
2006,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,331000000.0,0
2006,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,326000000.0,0
2006,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,347000000.0,0
2006,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,359000000.0,0
2007,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,337000000.0,0
2007,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,367000000.0,0
2007,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,347000000.0,0
2007,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,386000000.0,0
2008,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,358000000.0,0
2008,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,363000000.0,0
2008,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,360000000.0,0
2008,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,382000000.0,0
2009,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,396000000.0,0
2009,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,389000000.0,0
2009,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,386000000.0,0
2009,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,429000000.0,0
2010,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,400000000.0,0
2010,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,405000000.0,0
2010,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,417000000.0,0
2010,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,468000000.0,0
2011,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,443000000.0,0
2011,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,438000000.0,0
2011,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,428000000.0,0
2011,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,490000000.0,0
2012,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,450000000.0,0
2012,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,442000000.0,0
2012,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,453000000.0,0
2012,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,545000000.0,0
2013,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,511000000.0,0
2013,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,483000000.0,0
2013,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,465000000.0,0
2013,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,501000000.0,0
2014,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,495000000.0,0
2014,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,474000000.0,0
2014,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,481000000.0,0
2014,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,541000000.0,0
2015,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,507000000.0,0
2015,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,481000000.0,0
2015,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,486000000.0,0
2015,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,530000000.0,0
2016,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,526000000.0,0
2016,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,488000000.0,0
2016,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,492000000.0,0
2016,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,559000000.0,0
2017,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,523000000.0,0
2017,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,535000000.0,0
2017,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,545000000.0,0
2017,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,602000000.0,0
2018,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,602000000.0,0
2018,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,568000000.0,0
2018,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,540000000.0,0
2018,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,622000000.0,0
2019,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,615000000.0,0
2019,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,587000000.0,0
2019,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,604000000.0,0
2019,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,675000000.0,0
2020,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,661000000.0,0
2020,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,750000000.0,0
2020,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,624000000.0,0
2020,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,691000000.0,0
2021,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,790000000.0,0
2021,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,755000000.0,0
2021,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,692000000.0,0
2021,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,808000000.0,0
2022,Q1,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,750000000.0,0
2022,Q2,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,704000000.0,0
2022,Q3,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,725000000.0,0
2022,Q4,Coffeeteaandcocoa,01.2.1,CDCU,01CN,https://www.ons.gov.uk/search?q=CDCU,819000000.0,0
1997,Q1,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,898000000.0,0
1997,Q2,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1014000000.0,0
1997,Q3,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1041000000.0,0
1997,Q4,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,986000000.0,0
1998,Q1,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,942000000.0,0
1998,Q2,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1172000000.0,0
1998,Q3,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1204000000.0,0
1998,Q4,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1095000000.0,0
1999,Q1,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1107000000.0,0
1999,Q2,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1334000000.0,0
1999,Q3,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1367000000.0,0
1999,Q4,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1092000000.0,0
2000,Q1,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1163000000.0,0
2000,Q2,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1375000000.0,0
2000,Q3,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1338000000.0,0
2000,Q4,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1245000000.0,0
2001,Q1,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1235000000.0,0
2001,Q2,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1414000000.0,0
2001,Q3,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1446000000.0,0
2001,Q4,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1407000000.0,0
2002,Q1,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1234000000.0,0
2002,Q2,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1404000000.0,0
2002,Q3,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1462000000.0,0
2002,Q4,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1364000000.0,0
2003,Q1,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1293000000.0,0
2003,Q2,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1576000000.0,0
2003,Q3,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1677000000.0,0
2003,Q4,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1463000000.0,0
2004,Q1,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1419000000.0,0
2004,Q2,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1631000000.0,0
2004,Q3,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1578000000.0,0
2004,Q4,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1596000000.0,0
2005,Q1,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1483000000.0,0
2005,Q2,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1740000000.0,0
2005,Q3,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1757000000.0,0
2005,Q4,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1579000000.0,0
2006,Q1,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1586000000.0,0
2006,Q2,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1726000000.0,0
2006,Q3,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1861000000.0,0
2006,Q4,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1650000000.0,0
2007,Q1,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1569000000.0,0
2007,Q2,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1816000000.0,0
2007,Q3,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1857000000.0,0
2007,Q4,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1670000000.0,0
2008,Q1,Fruitandvegetablejuicesandothersoftdrinks,01.2.2,CDCV,01CN,https://www.ons.gov.uk/search?q=CDCV,1671000000.0,0
