Year,Quarter,NamedCost,COICOP,CDID,Source,Websource,ExpenditureValue,GroupTotal,Year_Quarter
2012,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,22048000000.0,1,2012 Q2
2012,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,22960000000.0,1,2012 Q3
2012,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,29791000000.0,1,2012 Q4
2013,Q1,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,21785000000.0,1,2013 Q1
2013,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,24180000000.0,1,2013 Q2
2013,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,24905000000.0,1,2013 Q3
2013,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,31362000000.0,1,2013 Q4
2014,Q1,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,22037000000.0,1,2014 Q1
2014,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,24505000000.0,1,2014 Q2
2014,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,24888000000.0,1,2014 Q3
2014,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,31332000000.0,1,2014 Q4
2015,Q1,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,22625000000.0,1,2015 Q1
2015,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,25455000000.0,1,2015 Q2
2015,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,26519000000.0,1,2015 Q3
2015,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,34315000000.0,1,2015 Q4
2016,Q1,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,24379000000.0,1,2016 Q1
2016,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,26561000000.0,1,2016 Q2
2016,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,27395000000.0,1,2016 Q3
2016,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,35555000000.0,1,2016 Q4
2017,Q1,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,26145000000.0,1,2017 Q1
2017,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,28555000000.0,1,2017 Q2
2017,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,29617000000.0,1,2017 Q3
2017,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,36944000000.0,1,2017 Q4
2018,Q1,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,27056000000.0,1,2018 Q1
2018,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,28368000000.0,1,2018 Q2
2018,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,29853000000.0,1,2018 Q3
2018,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,38600000000.0,1,2018 Q4
2019,Q1,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,28113000000.0,1,2019 Q1
2019,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,31165000000.0,1,2019 Q2
2019,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,32470000000.0,1,2019 Q3
2019,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,39980000000.0,1,2019 Q4
2020,Q1,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,26182000000.0,1,2020 Q1
2020,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,22777000000.0,1,2020 Q2
2020,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,28205000000.0,1,2020 Q3
2020,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,35550000000.0,1,2020 Q4
2021,Q1,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,24729000000.0,1,2021 Q1
2021,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,31864000000.0,1,2021 Q2
2021,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,31039000000.0,1,2021 Q3
2021,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,39750000000.0,1,2021 Q4
2022,Q1,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,30196000000.0,1,2022 Q1
2022,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,33417000000.0,1,2022 Q2
2022,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,32756000000.0,1,2022 Q3
2022,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,41838000000.0,1,2022 Q4
1997,Q1,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,5875000000.0,0,1997 Q1
